timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-10-10T00:00:00.000Z";"2024-10-10T23:59:59.999Z";"2024-10-10T05:55:00.000Z";"2024-10-10T18:34:00.000Z";"2781";0.00942732322977;0.00965669535192;0.00912411125003;0.00952596727528;23330248.2;268587271.07;"2024-10-10T23:59:59.999Z"
"2024-10-09T00:00:00.000Z";"2024-10-09T23:59:59.999Z";"2024-10-09T06:10:00.000Z";"2024-10-09T21:02:00.000Z";"2781";0.0100308918;0.0102507637;0.00932667938744;0.00942654527028;28044582.64;265385829.77;"2024-10-09T23:59:59.999Z"
"2024-10-08T00:00:00.000Z";"2024-10-08T23:59:59.999Z";"2024-10-08T04:35:00.000Z";"2024-10-08T15:37:00.000Z";"2781";0.0102245976;0.0104370897;0.0098760453781;0.0100334565;26320621;282022545.95;"2024-10-08T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-07T23:59:59.999Z";"2024-10-07T18:08:00.000Z";"2024-10-07T11:10:00.000Z";"2781";0.0102380204;0.0107461461;0.0101454921;0.0102245976;35666702.45;286217119.79;"2024-10-07T23:59:59.999Z"
"2024-10-06T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-10-06T16:07:00.000Z";"2024-10-06T00:15:00.000Z";"2781";0.00986809320252;0.0103174748;0.00981384724875;0.0102380204;18045655.41;278572942.02;"2024-10-06T23:59:59.999Z"
"2024-10-05T00:00:00.000Z";"2024-10-05T23:59:59.999Z";"2024-10-05T07:04:00.000Z";"2024-10-05T21:07:00.000Z";"2781";0.00999433086579;0.0102472012;0.00961735877789;0.00986809320252;19789638.18;268269019.69;"2024-10-05T23:59:59.999Z"
"2024-10-04T00:00:00.000Z";"2024-10-04T23:59:59.999Z";"2024-10-04T19:04:00.000Z";"2024-10-04T01:02:00.000Z";"2781";0.00942375078723;0.0101246425;0.00937619097582;0.00999433086579;26812268.05;271332816.89;"2024-10-04T23:59:59.999Z"
"2024-10-03T00:00:00.000Z";"2024-10-03T23:59:59.999Z";"2024-10-03T04:49:00.000Z";"2024-10-03T15:48:00.000Z";"2781";0.00973786048452;0.00986511737628;0.0091076952124;0.00942375078723;31203191.45;255609093.29;"2024-10-03T23:59:59.999Z"
"2024-10-02T00:00:00.000Z";"2024-10-02T23:59:59.999Z";"2024-10-02T06:52:00.000Z";"2024-10-02T19:22:00.000Z";"2781";0.0102887635;0.0109017935;0.00967710662295;0.00973786048452;39812363.87;263937078.96;"2024-10-02T23:59:59.999Z"
"2024-10-01T00:00:00.000Z";"2024-10-01T23:59:59.999Z";"2024-10-01T09:57:00.000Z";"2024-10-01T23:35:00.000Z";"2781";0.0117976409;0.0124590997;0.0102115035;0.0102887635;55840690.49;278479679.7;"2024-10-01T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-09-30T23:59:59.999Z";"2024-09-30T01:07:00.000Z";"2024-09-30T23:44:00.000Z";"2781";0.0125715057;0.0128965263;0.0116729744;0.0117976409;46757988.26;318398709.21;"2024-09-30T23:59:59.999Z"
"2024-09-29T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-29T20:08:00.000Z";"2024-09-29T13:05:00.000Z";"2781";0.0123314407;0.0128164788;0.0119259449;0.0125715057;36384538.72;338370869.09;"2024-09-29T23:59:59.999Z"
"2024-09-28T00:00:00.000Z";"2024-09-28T23:59:59.999Z";"2024-09-28T02:37:00.000Z";"2024-09-28T09:10:00.000Z";"2781";0.0126842941;0.0132237912;0.011891259;0.0123314407;33533827.21;330459783.52;"2024-09-28T23:59:59.999Z"
"2024-09-27T00:00:00.000Z";"2024-09-27T23:59:59.999Z";"2024-09-27T16:41:00.000Z";"2024-09-27T03:05:00.000Z";"2781";0.0120346759;0.0130180729;0.0118408271;0.0126842941;52149584.61;339547974.9;"2024-09-27T23:59:59.999Z"
"2024-09-26T00:00:00.000Z";"2024-09-26T23:59:59.999Z";"2024-09-26T16:50:00.000Z";"2024-09-26T01:40:00.000Z";"2781";0.0108188594;0.0122736502;0.0106400768;0.0120346759;46650080.93;321694923.15;"2024-09-26T23:59:59.999Z"
"2024-09-25T00:00:00.000Z";"2024-09-25T23:59:59.999Z";"2024-09-25T04:22:00.000Z";"2024-09-25T23:46:00.000Z";"2781";0.0110930856;0.0114930072;0.0107431777;0.0108188594;29111954.89;288461914.91;"2024-09-25T23:59:59.999Z"
"2024-09-24T00:00:00.000Z";"2024-09-24T23:59:59.999Z";"2024-09-24T13:51:00.000Z";"2024-09-24T01:36:00.000Z";"2781";0.010967117;0.0111943558;0.0106768338;0.0110930856;28167290.27;295348614.97;"2024-09-24T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-23T23:59:59.999Z";"2024-09-23T23:18:00.000Z";"2024-09-23T00:19:00.000Z";"2781";0.0105018508;0.0109998571;0.0103265574;0.010967117;26317914.8;291374514.24;"2024-09-23T23:59:59.999Z"
"2024-09-22T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-22T09:04:00.000Z";"2024-09-22T22:11:00.000Z";"2781";0.010875042;0.0109017083;0.010153484;0.0105018508;21109011.3;278694010.07;"2024-09-22T23:59:59.999Z"
"2024-09-21T00:00:00.000Z";"2024-09-21T23:59:59.999Z";"2024-09-21T23:52:00.000Z";"2024-09-21T04:49:00.000Z";"2781";0.010650913;0.0108986511;0.0102701743;0.010875042;15764942.28;288161979.38;"2024-09-21T23:59:59.999Z"
"2024-09-20T00:00:00.000Z";"2024-09-20T23:59:59.999Z";"2024-09-20T06:58:00.000Z";"2024-09-20T01:16:00.000Z";"2781";0.0106112113;0.0111626887;0.0104174531;0.010650913;29406487.53;282020984.85;"2024-09-20T23:59:59.999Z"
"2024-09-19T00:00:00.000Z";"2024-09-19T23:59:59.999Z";"2024-09-19T17:51:00.000Z";"2024-09-19T00:00:00.000Z";"2781";0.0103790593;0.0109978921;0.0103790593;0.0106112113;30988178.51;280736176.17;"2024-09-19T23:59:59.999Z"
"2024-09-18T00:00:00.000Z";"2024-09-18T23:59:59.999Z";"2024-09-18T03:40:00.000Z";"2024-09-18T16:09:00.000Z";"2781";0.00994883720116;0.0104413969;0.00968801809116;0.0103790593;29364514.2;274178803.52;"2024-09-18T23:59:59.999Z"
"2024-09-17T00:00:00.000Z";"2024-09-17T23:59:59.999Z";"2024-09-17T21:31:00.000Z";"2024-09-17T01:16:00.000Z";"2781";0.00910554060298;0.0101059776;0.00897866030604;0.00994883720116;23832570.87;262595198.96;"2024-09-17T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-16T23:59:59.999Z";"2024-09-16T08:28:00.000Z";"2024-09-16T21:10:00.000Z";"2781";0.00960497499419;0.00969294687378;0.00898792628058;0.00910554573365;20800301.97;240091748.13;"2024-09-16T23:59:59.999Z"
"2024-09-15T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-15T13:47:00.000Z";"2024-09-15T23:13:00.000Z";"2781";0.0100602287;0.0102359205;0.00955266061391;0.00960497499419;18506428.99;252980898.62;"2024-09-15T23:59:59.999Z"
"2024-09-14T00:00:00.000Z";"2024-09-14T23:59:59.999Z";"2024-09-14T17:04:00.000Z";"2024-09-14T11:50:00.000Z";"2781";0.010101549;0.0102823183;0.00986844353822;0.0100602287;17371268.7;264720931.83;"2024-09-14T23:59:59.999Z"
"2024-09-13T00:00:00.000Z";"2024-09-13T23:59:59.999Z";"2024-09-13T22:22:00.000Z";"2024-09-13T13:31:00.000Z";"2781";0.00978727644697;0.0102083379;0.00949613911683;0.010101549;23873923.99;265187823.9;"2024-09-13T23:59:59.999Z"
"2024-09-12T00:00:00.000Z";"2024-09-12T23:59:59.999Z";"2024-09-12T20:17:00.000Z";"2024-09-12T00:02:00.000Z";"2781";0.00936790036048;0.00983399424607;0.00936087821298;0.00978727644697;24167834.67;256581243.84;"2024-09-12T23:59:59.999Z"
"2024-09-11T00:00:00.000Z";"2024-09-11T23:59:59.999Z";"2024-09-11T00:00:00.000Z";"2024-09-11T14:52:00.000Z";"2781";0.00969253781923;0.00969315742978;0.00905638916674;0.00936790036048;21834102.09;239370117.36;"2024-09-11T23:59:59.999Z"
"2024-09-10T00:00:00.000Z";"2024-09-10T23:59:59.999Z";"2024-09-10T18:44:00.000Z";"2024-09-10T13:11:00.000Z";"2781";0.00967009935493;0.00989231680287;0.00953822258107;0.00969255632302;18398141.16;247456559.79;"2024-09-10T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-09T23:59:59.999Z";"2024-09-09T21:21:00.000Z";"2024-09-09T05:12:00.000Z";"2781";0.00925541568531;0.00977821107932;0.00915762084216;0.00967009935493;23790105.43;246622579.15;"2024-09-09T23:59:59.999Z"
"2024-09-08T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-08T22:31:00.000Z";"2024-09-08T00:10:00.000Z";"2781";0.00878947978383;0.00932846587925;0.00878648701003;0.00925541568531;18637656.03;235830223.79;"2024-09-08T23:59:59.999Z"
"2024-09-07T00:00:00.000Z";"2024-09-07T23:59:59.999Z";"2024-09-07T15:40:00.000Z";"2024-09-07T01:56:00.000Z";"2781";0.00862323452275;0.00904477792646;0.00855058635319;0.00878947978383;16627873.61;223611214.83;"2024-09-07T23:59:59.999Z"
"2024-09-06T00:00:00.000Z";"2024-09-06T23:59:59.999Z";"2024-09-06T13:01:00.000Z";"2024-09-06T21:04:00.000Z";"2781";0.00891225258018;0.00921837075505;0.00827061002756;0.00862323452275;30034598.74;219053972.26;"2024-09-06T23:59:59.999Z"
"2024-09-05T00:00:00.000Z";"2024-09-05T23:59:59.999Z";"2024-09-05T00:28:00.000Z";"2024-09-05T19:46:00.000Z";"2781";0.00931520888897;0.00940930688737;0.00886110609585;0.00891225258018;19042343.21;226063046.75;"2024-09-05T23:59:59.999Z"
"2024-09-04T00:00:00.000Z";"2024-09-04T23:59:59.999Z";"2024-09-04T16:55:00.000Z";"2024-09-04T01:10:00.000Z";"2781";0.00915530411839;0.00968280387135;0.00871070845352;0.00931520888897;26976640.27;236002695.66;"2024-09-04T23:59:59.999Z"
"2024-09-03T00:00:00.000Z";"2024-09-03T23:59:59.999Z";"2024-09-03T02:19:00.000Z";"2024-09-03T23:59:00.000Z";"2781";0.00976701389478;0.00998041035084;0.00915342109976;0.00915530411839;18898623.06;231735547.17;"2024-09-03T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-02T23:59:59.999Z";"2024-09-02T21:06:00.000Z";"2024-09-02T00:10:00.000Z";"2781";0.00922511825225;0.00984608650322;0.00915796180551;0.00976701389478;20916979.62;246929795.28;"2024-09-02T23:59:59.999Z"
"2024-09-01T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-09-01T00:13:00.000Z";"2024-09-01T23:01:00.000Z";"2781";0.0097446026764;0.00974953818535;0.00915105116528;0.00922511825225;19601115.65;232634984.96;"2024-09-01T23:59:59.999Z"
"2024-08-31T00:00:00.000Z";"2024-08-31T23:59:59.999Z";"2024-08-31T04:50:00.000Z";"2024-08-31T17:53:00.000Z";"2781";0.00997636242569;0.0100982632;0.00963829247602;0.0097446026764;14284331.94;245450517.51;"2024-08-31T23:59:59.999Z"
"2024-08-30T00:00:00.000Z";"2024-08-30T23:59:59.999Z";"2024-08-30T08:35:00.000Z";"2024-08-30T16:02:00.000Z";"2781";0.0100265833;0.0101783216;0.00942482639317;0.00997636242569;22496019.58;250950364.74;"2024-08-30T23:59:59.999Z"
"2024-08-29T00:00:00.000Z";"2024-08-29T23:59:59.999Z";"2024-08-29T15:37:00.000Z";"2024-08-29T19:04:00.000Z";"2781";0.0101073008;0.0105342581;0.00980529461543;0.0100265833;24225081.49;251679166.89;"2024-08-29T23:59:59.999Z"
